account_id,timestamp,amount
A931960,2024-01-07 08:41:21,3724.22
A730214,2024-03-11 11:32:47,4313.56
A752563,2024-03-14 20:48:40,3546.14
A223646,2024-01-06 02:08:35,2613.61
A877003,2024-02-28 20:26:45,4021.34
A801198,2024-01-06 11:49:13,205.92
A152699,2024-02-29 14:55:14,28428.7
A578948,2024-01-21 21:19:25,1222.0
A356195,2024-02-12 08:44:01,2878.44
A931388,2024-01-21 13:05:09,410.92
A910579,2024-03-03 19:41:11,1772.53
A201725,2024-02-21 12:33:06,4795.91
A328702,2024-03-08 01:02:57,745.73
A841821,2024-01-02 06:06:01,2866.86
A486761,2024-03-28 13:08:21,98489.08
A999976,2024-01-08 17:52:54,95546.34
A244419,2024-02-04 19:23:02,4383.72
A465504,2024-02-15 07:43:44,4418.41
A730160,2024-03-03 20:20:02,2404.6
A373324,2024-02-19 05:54:50,504.29
A339687,2024-01-13 14:13:27,3012.1
A687158,2024-01-01 02:23:43,2044.05
A656978,2024-02-19 11:48:16,1698.67
A726637,2024-02-02 15:10:23,650.55
A614945,2024-01-24 16:56:32,1000.56
A965347,2024-03-02 00:07:22,2424.95
A791182,2024-03-25 17:26:01,1976.16
A248549,2024-03-04 10:50:59,2749.16
A512261,2024-02-29 22:50:13,4797.37
A674075,2024-01-18 12:18:23,4778.08
A934593,2024-01-09 03:48:09,4027.41
A596309,2024-03-05 01:14:29,1988.83
A427127,2024-03-28 04:16:40,1003.24
A407599,2024-03-20 11:18:38,956.45
A314589,2024-02-03 15:23:02,2229.5
A301464,2024-01-19 22:38:32,2043.68
A850127,2024-01-06 20:09:20,2778.32
A145218,2024-01-30 17:05:06,4050.73
A501488,2024-02-23 16:12:41,3583.9
A679605,2024-02-24 11:55:24,2047.57
A900524,2024-03-09 05:30:45,1688.74
A619616,2024-02-28 00:20:59,4585.77
A488302,2024-01-23 10:33:43,802.45
A465083,2024-02-06 03:18:17,1596.82
A944680,2024-03-03 15:40:35,1072.83
A505413,2024-01-19 06:01:36,2710.85
A619616,2024-01-23 02:47:32,761.07
A101273,2024-02-10 13:17:20,78837.81
A795273,2024-02-08 18:14:58,78835.41
A642998,2024-01-01 22:05:37,55555.89
A190996,2024-02-13 00:45:07,2098.67
A360272,2024-02-23 09:14:44,3978.86
A889069,2024-01-09 08:32:03,1867.85
A810832,2024-02-23 03:13:35,3519.2
A899468,2024-03-05 01:15:36,1855.66
A766255,2024-03-18 13:55:38,2555.98
A243551,2024-03-05 15:01:01,951.86
A538960,2024-03-22 06:54:27,2797.57
A836906,2024-02-22 21:11:08,1863.76
A701549,2024-03-15 12:14:20,4377.99
A991075,2024-03-21 21:30:59,2738.19
A480720,2024-01-08 18:24:07,3595.09
A680378,2024-01-25 08:37:34,3398.75
A355458,2024-03-07 01:29:51,4428.57
A318657,2024-03-20 13:42:36,2741.15
A415990,2024-03-20 17:35:09,2237.45
A490189,2024-01-29 12:35:55,1437.14
A714022,2024-03-09 13:57:20,4276.07
A813851,2024-03-06 07:54:26,2197.63
A104598,2024-01-27 00:36:19,2764.74
A328288,2024-01-08 08:45:56,95586.12
A577872,2024-03-01 15:31:17,1747.1
A303962,2024-01-10 19:50:05,899.71
A130940,2024-02-19 17:10:57,71305.4
A676827,2024-02-07 02:30:00,992.39
A612507,2024-01-01 12:09:48,1534.6
A509016,2024-01-24 08:56:21,1448.61
A538059,2024-02-15 21:57:17,4826.82
A309400,2024-02-10 09:45:09,1708.33
A170848,2024-01-16 05:05:02,1974.48
A617255,2024-02-26 23:46:36,1829.6
A238613,2024-03-27 23:20:00,1789.9
A982089,2024-02-09 12:08:44,2199.47
A880930,2024-03-26 13:03:14,3348.88
A913651,2024-03-10 05:09:23,797.44
A999788,2024-02-11 09:45:55,2815.79
A995230,2024-03-14 17:20:46,915.63
A164901,2024-02-23 18:37:51,430.29
A362712,2024-03-12 16:39:30,1360.97
A978715,2024-03-06 14:53:22,2090.93
A948990,2024-03-11 18:45:19,2312.97
A433631,2024-03-19 23:42:50,3158.41
A118367,2024-03-15 21:43:46,2308.63
A361598,2024-01-01 07:36:37,4947.9
A480683,2024-02-25 14:11:39,4700.63
A201552,2024-03-28 15:56:32,4325.44
A379629,2024-01-24 08:44:07,2053.02
A753539,2024-02-23 00:10:06,1141.03
A139758,2024-01-20 22:02:31,4481.78
A274115,2024-02-09 15:13:39,2628.12
A462342,2024-01-04 11:39:12,4103.36
A566630,2024-02-26 19:20:07,1947.24
A496667,2024-02-29 23:21:15,170.31
A301229,2024-03-03 02:04:23,124.3
A890381,2024-03-15 14:46:38,3281.05
A566592,2024-02-23 02:20:56,2185.81
A279175,2024-02-15 15:40:10,4778.77
A817753,2024-01-18 20:04:33,778.82
A541184,2024-03-01 16:10:34,3600.93
A650302,2024-01-16 08:53:46,2321.48
A839079,2024-03-15 11:40:58,4614.62
A961801,2024-02-26 10:23:04,2475.9
A204300,2024-02-29 14:13:44,2294.78
A871628,2024-02-28 08:50:23,64737.18
A509116,2024-01-26 13:28:03,1120.32
A723056,2024-02-15 18:52:56,2205.74
A631416,2024-01-25 00:10:05,2699.48
A234843,2024-02-03 01:20:56,4852.87
A669859,2024-02-20 10:46:16,1845.29
A440056,2024-01-27 06:24:25,914.35
A390505,2024-02-18 05:31:46,4464.46
A902508,2024-01-27 22:43:49,699.51
A681431,2024-01-11 06:20:30,1602.67
A450008,2024-03-22 04:43:21,4039.59
A486206,2024-02-06 02:17:25,4274.96
A922005,2024-03-19 19:36:15,960.76
A530011,2024-02-25 23:38:14,1779.07
A379629,2024-03-23 04:49:20,2024.26
A793367,2024-03-13 07:52:57,3852.92
A436106,2024-03-01 20:58:35,2516.02
A611547,2024-03-03 14:16:43,575.42
A884641,2024-01-29 09:35:57,1403.08
A274115,2024-01-12 22:27:38,1474.88
A523495,2024-03-01 04:19:49,1924.17
A143255,2024-03-05 22:19:02,3076.2
A536676,2024-03-19 21:31:09,2894.08
A259528,2024-01-04 12:45:38,2873.1
A965827,2024-01-13 07:34:30,600.8
A968805,2024-03-12 19:44:13,3194.77
A753866,2024-02-06 18:05:52,1951.03
A391862,2024-03-30 04:43:10,2330.39
A533495,2024-01-07 18:27:49,2001.06
A143560,2024-03-21 07:37:08,2059.69
A429442,2024-03-11 02:05:47,3259.59
A339687,2024-02-09 06:37:41,3639.88
A424198,2024-03-22 03:41:48,1109.32
A369281,2024-01-08 02:32:58,1439.2
A366223,2024-02-16 12:33:01,373.25
A669944,2024-01-16 21:53:31,3979.72
A155878,2024-02-16 02:02:59,2310.85
A797833,2024-02-24 01:08:47,2679.92
A566571,2024-01-15 04:29:21,948.46
A959398,2024-03-15 12:55:53,2832.98
A874233,2024-03-19 22:02:18,729.39
A433631,2024-01-02 19:09:30,492.62
A888386,2024-03-26 18:58:33,849.01
A908919,2024-01-01 21:09:41,1689.43
A966052,2024-01-05 01:51:48,1616.95
A115676,2024-02-19 11:55:17,1789.2
A159728,2024-01-01 23:12:37,3565.11
A274115,2024-02-03 04:11:55,3483.38
A344247,2024-03-30 22:53:34,3812.69
A529089,2024-02-07 07:16:28,1458.2
A236680,2024-03-02 13:07:49,294.45
A521911,2024-02-17 01:45:15,4039.55
A599324,2024-02-15 03:18:52,2124.86
A927701,2024-01-11 11:29:16,1968.15
A451912,2024-02-12 05:45:19,1325.61
A767497,2024-02-26 19:09:05,2647.18
A273937,2024-03-05 07:48:19,1653.37
A317432,2024-02-12 13:34:49,392.64
A335914,2024-02-15 23:42:58,300.87
A812500,2024-03-12 12:04:58,2942.94
A664758,2024-01-18 23:25:58,3578.24
A328678,2024-01-11 02:49:19,2284.05
A319562,2024-02-26 05:11:00,235.7
A356729,2024-02-29 09:51:56,4731.27
A674971,2024-01-03 07:08:28,1589.27
A462730,2024-01-24 20:24:23,1930.96
A863181,2024-02-18 20:40:40,1852.95
A981605,2024-03-14 13:32:47,827.84
A936306,2024-02-09 18:42:25,344.76
A959070,2024-03-24 12:00:32,4077.77
A804673,2024-03-07 17:08:18,4138.0
A100207,2024-01-31 04:06:46,2579.18
A219576,2024-02-05 10:56:49,517.3
A240339,2024-02-22 02:37:02,1889.84
A304915,2024-02-11 22:00:08,2056.74
A544606,2024-03-24 17:30:25,1788.92
A651969,2024-02-12 18:30:25,1163.07
A183269,2024-03-14 21:36:44,479.4
A248549,2024-01-02 12:33:06,3326.25
A773211,2024-03-18 06:20:17,795.72
A620988,2024-02-22 12:01:46,3272.7
A703342,2024-01-24 04:22:57,2354.48
A606941,2024-02-25 15:43:31,3669.61
A485625,2024-01-24 17:06:15,4578.31
A827006,2024-02-10 19:21:36,94391.4
A420409,2024-02-28 22:13:47,3844.29
A461616,2024-02-21 23:04:49,2811.9
A295861,2024-01-30 04:51:04,98873.41
A589455,2024-03-21 19:18:59,34305.39
A875739,2024-03-20 20:59:58,2788.47
A827120,2024-02-08 04:01:51,3511.74
A450718,2024-03-07 09:11:07,4622.91
A298960,2024-02-21 06:12:25,3994.57
A472389,2024-03-21 21:18:40,3579.66
A253876,2024-03-22 07:50:03,309.96
A719625,2024-03-09 00:48:34,4687.87
A182590,2024-01-09 17:05:10,4746.45
A248807,2024-01-13 09:02:33,1684.14
A589455,2024-03-14 03:23:16,2034.72
A656256,2024-02-07 14:08:55,1507.68
A791314,2024-01-18 00:42:03,4850.71
A767346,2024-01-12 13:40:38,3609.28
A552537,2024-02-14 19:42:28,42371.76
A173738,2024-01-11 07:36:17,1433.63
A775414,2024-01-05 11:34:18,3111.71
A653632,2024-02-17 12:32:40,4274.62
A450008,2024-01-21 19:09:41,1904.13
A798583,2024-01-14 19:07:26,4432.65
A350435,2024-03-20 18:30:24,2418.62
A143322,2024-03-02 23:35:45,1940.29
A182590,2024-02-17 15:18:39,343.86
A650371,2024-02-21 03:06:31,2490.11
A646016,2024-03-21 16:48:39,2431.78
A838762,2024-01-16 01:28:03,4964.53
A803536,2024-01-03 10:47:19,3040.24
A657167,2024-03-10 01:03:53,1708.69
A840855,2024-01-29 09:58:57,3678.98
A332936,2024-01-27 17:52:19,2981.66
A639274,2024-01-03 17:35:04,2532.23
A329853,2024-03-05 10:21:29,62059.3
A157252,2024-01-26 14:38:50,3744.71
A605041,2024-01-19 06:57:29,786.14
A231189,2024-03-09 22:26:55,3132.21
A420362,2024-01-16 13:57:24,2941.24
A350170,2024-02-18 17:10:07,4291.46
A719563,2024-03-09 11:28:28,3256.29
A207564,2024-01-26 20:41:14,3183.39
A305665,2024-02-01 20:33:45,1516.28
A859541,2024-02-20 18:42:24,1290.67
A344464,2024-03-30 06:54:24,322.3
A208862,2024-02-19 11:25:32,2495.61
A837741,2024-03-21 12:00:23,1968.34
A294208,2024-01-06 11:58:31,4386.75
A995148,2024-02-15 06:12:20,89146.27
A532913,2024-01-23 09:48:42,1391.69
A173053,2024-01-04 06:38:03,21104.35
A852968,2024-03-08 10:45:09,4622.89
A735754,2024-02-27 16:38:36,2418.66
A585533,2024-02-04 20:23:49,1244.75
A239609,2024-03-05 05:55:16,3832.18
A473717,2024-01-28 22:50:53,4799.32
A333549,2024-03-03 10:02:02,4378.96
A222238,2024-03-15 01:37:21,4976.38
A201057,2024-03-04 07:19:07,220.77
A557783,2024-03-22 22:42:07,2472.86
A687158,2024-02-15 01:58:45,2521.6
A420078,2024-02-20 22:20:25,3768.4
A238018,2024-03-05 05:08:40,3042.43
A556223,2024-03-21 07:51:37,1967.12
A902421,2024-03-22 18:18:57,3856.71
A906736,2024-02-29 07:13:48,99561.67
A883506,2024-03-08 05:15:49,22044.63
A807554,2024-03-03 00:10:50,4874.07
A393927,2024-01-21 16:08:08,1738.96
A820919,2024-01-07 18:37:38,4588.98
A439075,2024-03-30 06:01:56,4296.4
A664758,2024-02-27 10:23:26,3309.04
A349943,2024-02-06 11:09:57,4927.39
A998025,2024-02-22 20:39:12,73623.7
A186643,2024-02-19 11:27:05,3940.39
A448803,2024-02-22 05:19:38,3217.45
A712743,2024-03-06 16:25:09,3386.99
A908260,2024-01-12 09:24:05,146.47
A881129,2024-03-13 04:43:39,95138.96
A227280,2024-01-22 13:09:51,84760.22
A893186,2024-02-04 01:27:47,4994.82
A625484,2024-02-06 07:41:59,2541.34
A313894,2024-01-09 06:01:35,415.4
A526069,2024-01-03 03:53:31,3061.65
A296798,2024-03-24 13:50:45,3923.15
A490047,2024-02-12 12:25:00,115.46
A270848,2024-01-02 12:52:53,3819.67
A396043,2024-03-09 13:49:37,472.06
A937726,2024-02-01 20:45:58,4210.43
A389477,2024-01-27 04:25:37,150.05
A684604,2024-03-28 12:15:02,4148.74
A155059,2024-01-16 04:30:33,1798.28
A190996,2024-02-13 02:59:20,1320.13
A113328,2024-01-01 00:57:41,4559.19
A948651,2024-03-22 11:03:16,4754.78
A382676,2024-03-30 23:42:42,725.34
A852570,2024-01-17 12:44:42,1100.9
A274091,2024-03-21 10:38:25,1905.69
A775414,2024-03-06 02:51:53,2873.8
A753539,2024-01-23 09:43:02,4331.64
A767346,2024-02-26 10:27:08,890.37
A832476,2024-03-27 12:54:41,4241.38
A848115,2024-02-28 08:20:59,1942.97
A313894,2024-03-28 13:54:01,127.83
A193234,2024-03-17 01:32:53,1954.55
A479659,2024-03-09 04:27:32,2072.38
A812625,2024-02-19 14:36:18,3926.51
A683955,2024-01-26 07:24:40,4596.06
A222901,2024-01-22 03:18:14,194.79
A591620,2024-03-26 01:32:21,2934.75
A597168,2024-02-19 02:40:45,3279.03
A296625,2024-01-28 02:17:22,1184.54
A997832,2024-01-18 23:13:13,1703.8
A216314,2024-02-12 12:09:55,2539.95
A186643,2024-01-02 13:26:19,800.76
A389477,2024-03-16 06:38:30,1772.82
A292037,2024-03-27 08:41:57,4187.66
A364712,2024-01-01 18:05:17,3707.98
A454509,2024-03-26 06:46:19,3778.04
A890381,2024-02-04 12:19:23,4106.06
A241134,2024-02-09 23:36:12,412.94
A986491,2024-02-12 09:45:59,3950.36
A254297,2024-01-10 13:05:59,4776.34
A652171,2024-02-10 01:19:00,2470.38
A130940,2024-03-05 07:39:53,3096.62
A750797,2024-03-11 10:04:23,3887.15
A669580,2024-02-23 00:54:32,1882.39
A912661,2024-03-16 04:31:42,1859.25
A271515,2024-02-26 21:40:02,2374.91
A546014,2024-01-21 10:23:28,2316.59
A701150,2024-01-05 20:17:24,536.29
A483543,2024-03-23 10:14:26,786.47
A912182,2024-02-26 18:51:52,446.82
A852968,2024-01-29 17:23:11,1169.2
A440899,2024-01-07 06:41:24,3535.75
A144793,2024-01-21 00:16:33,3686.44
A584004,2024-02-23 09:25:55,2102.02
A118083,2024-02-03 18:57:13,3106.48
A439075,2024-03-29 13:44:35,3008.54
A736079,2024-01-09 08:41:43,4346.45
A683996,2024-01-27 07:23:55,2622.51
A360272,2024-01-28 01:49:15,4360.37
A144793,2024-02-19 17:33:24,1784.19
A335662,2024-03-14 14:58:30,746.07
A928866,2024-01-17 03:45:02,2345.6
A315736,2024-03-26 04:47:20,1014.43
A975352,2024-01-25 19:10:29,4694.02
A795353,2024-03-17 23:22:37,1056.75
A832263,2024-01-03 22:04:55,2696.2
A391807,2024-03-25 09:46:00,3537.78
A227280,2024-02-09 00:43:45,121.37
A864462,2024-01-31 02:24:39,2838.77
A153853,2024-03-09 09:28:59,1807.06
A427828,2024-02-24 14:42:38,1286.16
A373256,2024-01-19 10:25:53,4728.87
A178494,2024-01-03 15:12:24,2876.06
A895099,2024-01-04 15:49:39,2361.96
A838762,2024-01-12 10:39:08,1784.01
A427778,2024-02-15 21:00:57,378.46
A831784,2024-02-02 15:57:42,2564.86
A516417,2024-03-30 05:20:51,4536.1
A431442,2024-02-15 19:17:38,302.2
A148424,2024-01-14 06:15:25,4557.13
A936306,2024-03-26 02:56:05,1153.52
A100207,2024-02-07 12:46:15,3378.4
A969741,2024-03-11 01:51:03,1067.17
A155563,2024-02-26 00:15:58,1964.06
A673781,2024-03-24 13:15:46,2972.23
A712743,2024-01-23 21:43:59,921.8
A365118,2024-01-24 04:01:51,3398.58
A111380,2024-03-13 12:46:29,4070.56
A774991,2024-02-23 08:53:19,3893.24
A870276,2024-03-25 16:13:05,3125.81
A877849,2024-02-01 01:15:04,3862.16
A526069,2024-03-12 13:45:09,442.73
A343967,2024-03-05 00:44:54,82454.97
A995130,2024-03-28 12:46:18,1130.18
A954019,2024-03-22 06:06:08,103.49
A557505,2024-01-02 16:33:35,3317.75
A405123,2024-01-01 11:42:54,4551.18
A315229,2024-02-11 21:33:34,245.09
A420078,2024-02-21 10:14:41,2508.17
A558061,2024-03-05 12:23:28,3595.94
A419920,2024-01-24 03:26:08,2516.92
A242992,2024-03-27 23:40:37,2507.27
A682423,2024-01-01 22:42:59,2903.47
A995148,2024-01-15 04:06:02,1888.8
A890144,2024-01-29 11:00:15,2785.9
A222238,2024-03-22 19:31:05,4328.88
A238613,2024-03-07 09:20:41,1468.39
A716116,2024-01-15 07:01:11,3048.84
A343880,2024-03-16 14:13:31,2655.52
A557505,2024-01-14 09:28:48,1577.71
A330500,2024-03-19 18:28:15,90921.7
A899420,2024-02-06 22:25:14,3306.96
A166549,2024-03-06 12:18:36,4767.27
A350170,2024-03-08 05:07:39,2793.88
A753539,2024-03-06 17:39:41,4462.96
A330722,2024-02-29 08:42:59,1101.34
A501868,2024-02-20 02:21:37,3660.23
A543407,2024-01-04 00:11:14,2721.8
A920358,2024-01-31 21:20:01,2937.73
A462342,2024-02-02 09:39:14,3923.75
A479659,2024-01-03 20:56:31,4114.47
A323039,2024-03-04 23:50:57,308.76
A894239,2024-01-19 13:56:47,3371.74
A483500,2024-02-28 05:34:47,4859.5
A139651,2024-03-04 17:47:49,4606.49
A966883,2024-03-02 04:58:48,3819.21
A345041,2024-02-15 01:37:51,552.42
A803536,2024-01-05 18:42:29,3557.97
A526192,2024-01-28 11:27:46,515.42
A662659,2024-01-10 08:01:51,4871.64
A373834,2024-01-19 20:47:19,3857.37
A861500,2024-01-02 08:08:11,420.38
A250731,2024-02-20 14:41:48,2432.59
A690997,2024-03-20 09:42:15,612.37
A518314,2024-02-11 06:19:23,3875.72
A115676,2024-01-10 20:30:20,3079.4
A656256,2024-01-19 19:19:11,791.61
A710408,2024-01-06 14:11:08,39277.53
A822668,2024-02-11 23:18:09,4072.72
A755779,2024-02-11 13:11:09,3045.52
A151727,2024-01-24 20:46:53,2198.78
A861304,2024-03-24 08:43:53,2301.21
A262293,2024-03-19 00:53:22,3868.61
A222238,2024-03-07 13:31:33,4287.88
A398191,2024-03-26 05:38:21,2591.78
A144035,2024-01-31 10:57:48,988.61
A328702,2024-02-14 00:08:32,171.97
A839023,2024-01-15 15:03:33,4177.44
A430999,2024-01-29 02:28:42,3634.75
A748356,2024-03-16 13:36:17,2347.67
A948990,2024-02-18 11:11:49,1188.17
A774991,2024-02-07 11:23:32,3061.91
A511378,2024-01-27 15:48:02,2798.13
A423078,2024-02-17 19:50:39,74914.71
A427127,2024-02-12 07:17:26,4888.38
A901156,2024-02-10 01:19:03,1747.54
A634558,2024-01-12 01:33:26,142.97
A138605,2024-01-14 11:06:59,4706.71
A792535,2024-02-29 19:27:08,4005.22
A389477,2024-02-06 16:33:43,706.86
A361598,2024-01-22 10:00:54,2714.12
A371633,2024-01-05 23:35:19,57698.52
A145218,2024-01-22 02:53:44,1099.15
A870276,2024-01-10 23:40:10,1932.1
A190149,2024-03-09 01:00:16,507.61
A701150,2024-01-17 02:24:33,1408.8
A231909,2024-03-02 23:41:53,2312.59
A381857,2024-03-27 16:27:37,4414.99
A469341,2024-01-09 21:33:40,4036.47
A449272,2024-02-21 18:56:47,1177.67
A807774,2024-01-25 10:45:26,2054.58
A767561,2024-02-06 21:03:38,3313.68
A124742,2024-02-16 06:28:56,1845.03
A826644,2024-02-13 16:20:23,1360.68
A875972,2024-03-29 00:27:37,1210.75
A281944,2024-02-24 13:00:19,32599.9
A293584,2024-03-03 21:29:45,3756.9
A326398,2024-03-28 06:50:39,2877.61
A573737,2024-02-04 14:42:00,3988.93
A585854,2024-03-04 01:19:45,4738.72
A279175,2024-03-13 03:24:03,894.89
A223297,2024-02-06 02:07:50,3090.88
A567200,2024-02-12 12:38:40,1898.66
A864462,2024-01-07 13:11:15,726.22
A122338,2024-01-02 04:17:24,4208.09
A543151,2024-01-14 10:36:18,3521.99
A880930,2024-03-10 23:52:40,2189.53
A716116,2024-02-08 21:30:16,69021.52
A321564,2024-02-08 19:38:22,1286.65
A685131,2024-03-17 03:48:11,3741.68
A951761,2024-02-21 13:22:59,37269.55
A473717,2024-03-06 19:26:17,4035.29
A647875,2024-03-08 00:48:28,1008.9
A841379,2024-02-22 03:58:55,199.9
A948990,2024-03-07 15:33:42,2547.19
A777759,2024-03-03 18:52:33,2150.21
A305665,2024-03-30 10:06:27,1744.85
A226966,2024-03-30 08:04:18,757.76
A787190,2024-01-06 12:54:06,4558.72
A501488,2024-01-18 22:59:54,4765.19
A143425,2024-03-21 08:24:46,789.77
A610357,2024-01-06 15:04:42,383.11
A328288,2024-01-20 13:31:27,204.43
A146644,2024-01-30 00:01:51,1981.83
A324006,2024-01-03 09:48:43,4534.38
A146425,2024-01-07 01:53:21,603.36
A725010,2024-01-20 21:17:26,972.07
A650371,2024-03-03 13:26:49,3712.71
A394320,2024-02-28 06:23:59,4993.5
A783960,2024-03-30 21:41:30,3932.22
A143197,2024-02-27 18:54:36,3405.14
A462730,2024-01-20 04:08:40,826.83
A208335,2024-01-15 18:57:50,2758.36
A518314,2024-03-29 10:48:36,2612.95
A867317,2024-01-24 06:45:16,3783.38
A303962,2024-01-27 03:57:26,2972.56
A643741,2024-02-08 10:58:52,347.57
A874488,2024-01-17 08:45:54,2194.08
A873695,2024-03-06 15:06:17,1527.87
A426784,2024-02-02 18:22:11,2986.5
A783960,2024-03-23 13:07:46,486.06
A313566,2024-03-25 06:46:29,2701.0
A608288,2024-03-01 23:22:25,3870.71
A493195,2024-02-20 00:09:25,4289.44
A105435,2024-03-30 21:54:56,1415.62
A401536,2024-03-04 10:26:49,850.35
A438179,2024-01-20 10:23:44,1676.8
A723056,2024-02-07 17:07:33,3290.3
A773451,2024-02-04 06:50:01,1599.69
A304915,2024-03-27 14:25:38,1720.64
A547247,2024-01-02 16:35:19,2178.83
A839313,2024-01-31 18:13:24,3498.66
A347832,2024-02-04 16:42:57,2081.96
A895099,2024-01-29 09:11:48,56529.45
A927701,2024-01-07 04:00:52,4540.92
A353541,2024-02-06 19:15:32,2961.2
A831285,2024-03-12 14:51:35,3650.38
A331702,2024-01-21 21:48:10,3894.09
A395261,2024-02-14 14:38:28,1586.3
A910579,2024-03-16 05:19:03,68498.95
A543151,2024-02-16 15:26:17,4211.2
A171447,2024-01-23 14:37:27,4607.02
A782906,2024-03-27 17:18:54,1433.35
A974031,2024-01-01 03:40:33,3721.3
A991075,2024-01-24 13:06:00,298.61
A254724,2024-02-02 20:54:34,3461.06
A323242,2024-03-30 23:16:52,2705.02
A705665,2024-02-27 10:40:41,2008.55
A719563,2024-01-03 16:25:21,1189.75
A414376,2024-02-22 02:58:38,4608.91
A128788,2024-03-30 20:00:14,235.32
A372043,2024-03-13 10:34:48,3092.22
A705975,2024-02-22 16:01:08,4244.34
A828454,2024-03-13 14:07:47,3535.31
A959398,2024-02-25 15:53:33,1072.17
A353541,2024-01-24 13:15:22,3724.11
A763773,2024-03-10 12:44:12,2575.67
A158370,2024-02-05 10:15:19,99795.88
A786359,2024-02-18 23:03:55,1267.26
A989208,2024-02-21 16:43:03,3039.7
A328702,2024-01-20 15:47:39,3158.16
A595196,2024-01-14 10:21:02,662.26
A180090,2024-03-09 07:47:45,4399.91
A690518,2024-03-30 17:30:06,1571.18
A326839,2024-03-27 13:19:07,2985.52
A755149,2024-01-14 06:43:49,2420.11
A998252,2024-01-20 17:55:40,4789.08
A634773,2024-01-09 18:06:59,111.26
A104235,2024-03-04 21:27:43,1901.07
A389477,2024-02-04 09:32:39,117.71
A830933,2024-01-11 16:23:10,4732.91
A344750,2024-03-24 14:38:47,4237.3
A369403,2024-01-04 04:12:40,2261.72
A221372,2024-02-04 11:38:36,2595.1
A532204,2024-02-20 19:49:55,2400.75
A187651,2024-01-25 01:02:32,4608.16
A897703,2024-01-22 02:37:38,977.88
A515673,2024-02-26 15:43:04,3711.01
A948651,2024-03-02 12:22:56,2665.59
A975593,2024-02-10 14:15:21,3944.82
A104421,2024-01-12 16:30:28,3843.01
A877003,2024-02-20 10:52:39,1722.89
A151519,2024-03-23 14:25:32,4038.57
A549523,2024-02-17 06:31:09,543.68
A532913,2024-02-29 14:58:41,2785.38
A317319,2024-03-05 20:00:58,4090.99
A534219,2024-03-15 07:04:48,801.49
A369281,2024-01-18 22:27:57,1190.9
A529101,2024-02-09 07:05:04,46975.69
A153228,2024-03-24 20:34:16,3535.24
A104421,2024-01-08 19:44:43,4240.35
A669030,2024-01-04 13:49:27,4305.14
A438153,2024-01-29 10:47:55,3141.89
A326398,2024-02-01 20:11:16,4380.53
A326963,2024-01-22 14:44:31,77917.8
A752085,2024-03-11 08:55:07,2879.68
A817082,2024-02-21 18:01:32,4394.31
A627915,2024-02-21 21:21:52,4129.62
A454202,2024-02-23 01:12:59,3116.35
A839313,2024-01-07 12:41:26,1668.82
A218710,2024-01-23 22:24:10,1968.77
A218346,2024-03-17 21:45:54,1880.43
A782904,2024-03-10 08:46:57,821.35
A122182,2024-01-15 07:04:45,3812.68
A245172,2024-01-28 23:51:41,1749.46
A511442,2024-02-23 03:55:40,3488.56
A991328,2024-01-11 19:15:24,3661.06
A218346,2024-01-29 06:49:45,2684.16
A331702,2024-01-29 22:23:25,4559.89
A848115,2024-02-07 20:17:13,2560.67
A961801,2024-03-13 18:21:46,1054.09
A810832,2024-02-05 23:54:29,2389.13
A892346,2024-03-08 07:24:07,3837.57
A808114,2024-03-30 15:20:23,1610.8
A997832,2024-03-15 21:11:49,4195.83
A358213,2024-03-21 18:59:10,4078.79
A301464,2024-03-16 16:41:35,2036.86
A103590,2024-02-23 18:50:07,3230.47
A462275,2024-02-14 21:18:58,1509.72
A518357,2024-02-28 02:09:37,3138.44
A794161,2024-03-24 19:50:30,3436.35
A937876,2024-02-29 14:37:55,4896.98
A981529,2024-02-06 00:48:15,4579.07
A751934,2024-03-21 03:57:51,2815.81
A881129,2024-02-09 04:50:29,2584.34
A735754,2024-02-20 18:07:16,1263.51
A749171,2024-02-20 03:19:20,2058.8
A851172,2024-03-20 19:19:18,229.64
A531163,2024-01-23 16:16:13,2548.93
A552494,2024-02-28 01:54:30,2510.87
A739178,2024-01-27 10:29:27,874.91
A180090,2024-03-30 02:14:21,1854.11
A458446,2024-02-05 01:07:52,3185.34
A349779,2024-01-03 23:17:41,2051.32
A286063,2024-03-21 19:37:35,380.03
A950522,2024-01-30 22:19:27,1064.81
A989208,2024-03-09 03:10:16,1541.85
A737987,2024-02-03 22:35:34,3238.97
A301598,2024-02-28 00:53:57,4047.84
A782904,2024-02-29 04:44:11,1101.22
A837774,2024-03-18 01:54:25,4372.58
A950522,2024-01-25 02:34:31,2401.36
A818695,2024-03-06 13:09:21,2355.35
A932508,2024-03-28 12:51:02,1883.47
A894239,2024-01-01 21:48:30,2319.3
A929298,2024-03-13 11:00:59,4666.32
A556764,2024-02-27 02:57:27,462.17
A959108,2024-01-14 05:35:12,3331.12
A103534,2024-01-18 19:04:36,3032.69
A869845,2024-01-11 12:35:17,4377.49
A130041,2024-03-11 14:40:12,2192.96
A684043,2024-03-20 08:30:18,1541.95
A488915,2024-01-29 16:55:55,145.46
A874488,2024-01-28 12:08:11,69515.84
A830842,2024-03-06 16:16:39,381.85
A103084,2024-01-01 12:54:00,4717.81
A834485,2024-03-05 17:29:24,3911.02
A991501,2024-02-28 00:41:40,568.93
A909227,2024-02-23 19:11:01,2747.44
